timestamp,provider,region,continent,honeypot,event_type,protocol,dst_port,src_ip,src_country,asn,ip_reputation,src_os,username,password,cve,action,payload_sample_hash,bytes_in,bytes_out,session_id,hour,dow,anomaly_score,anomaly_percentile,anomaly_z
2025-07-30 08:45:00,azure,southeast asia,Asia,dionaea,malware_capture,udp,995,239.66.31.225,in,,bad_reputation,linux 3.x,,,cve-2006-2369,command_executed,93ae655cdcbd0824,3389,1744,7f1e38936df4,8,2,0.11350072,0.014,-1.5008855
2025-07-30 08:49:00,gcp,europe-west2-c,Europe,glastopf,sql_injection,udp,139,101.127.77.153,br,,bad_reputation,linux 3.x,,,cve-2012-0152,authentication_failed,,7103,5364,cb9e60d1785d,8,2,0.1862653,0.604,0.06881327
2025-07-30 10:36:00,gcp,europe-west2-c,Europe,suricata,ids_alert,tcp,1433,42.181.45.92,in,,bad_reputation,linux 2.6.x,,,cve-2005-4050,alert_logged,,4489,968,c9a800c2ba5d,10,2,0.1396889,0.148,-0.93594664
2025-07-30 12:11:00,aws,us-east-1c,North America,cowrie,command_input,tcp,8080,158.123.241.161,gb,,known_attacker,windows 7/8,test,,nan,authentication_failed,,7920,4418,cb08b0abc898,12,2,0.26099458,0.936,1.6808951
2025-07-30 12:43:00,gcp,us-east4-c,North America,heralding,credential_capture,udp,3306,189.182.36.115,ie,,known_attacker,windows xp,postgres,toor,nan,authentication_failed,,5874,2467,b71f8a653cea,12,2,0.1236318,0.038,-1.282335
2025-07-30 13:24:00,azure,southeast asia,Asia,glastopf,lfi_rfi,udp,5900,166.163.180.27,us,,bad_reputation,unknown,,,cve-2012-0152,authentication_failed,33106c6e154aa683,5959,4140,9180c06bbd96,13,2,0.19195685,0.648,0.1915929
2025-07-30 14:12:00,gcp,europe-west2-c,Europe,glastopf,web_attack,tcp,445,247.77.212.166,cn,,bad_reputation,linux 2.6.x,,,cve-2012-0152,authentication_failed,3c557dc0d0c89554,5137,1247,457738e43a07,14,2,0.15023892,0.256,-0.70835847
2025-07-30 14:41:00,gcp,us-east4-c,North America,dionaea,malware_capture,udp,445,170.40.202.229,ru,,bad_reputation,linux 2.6.x,,,cve-2006-2369,alert_logged,a2b0fc7d050c765a,4277,3964,f8b8df4c3b64,14,2,0.12960333,0.074,-1.1535155
2025-07-30 16:43:00,gcp,us-east4-c,North America,cowrie,ssh_login_attempt,udp,3389,94.3.53.196,vn,,bad_reputation,unknown,root,12345678,nan,payload_captured,,4287,347,cd45d634db54,16,2,0.17238782,0.478,-0.2305558
2025-07-30 16:55:00,aws,us-east-1c,North America,dionaea,exploit_attempt,udp,80,216.195.162.240,cn,,bad_reputation,linux 2.6.x,,,cve-2006-2369,payload_captured,,4322,4168,2b8c1a253897,16,2,0.15270504,0.276,-0.65515846
2025-07-30 22:36:00,aws,us-east-1c,North America,glutton,tcp_connect,tcp,5060,12.24.123.19,vn,,known_attacker,unknown,,,nan,alert_logged,,4094,3982,0bacf92bfefe,22,2,0.19855118,0.702,0.3338477
2025-07-30 22:47:00,azure,southeast asia,Asia,cowrie,ssh_login_attempt,udp,22,31.193.148.120,in,,benign_suspected,linux 4.x,test,raspberry,nan,authentication_failed,,6910,5012,9de7bfb9d7c6,22,2,0.17616269,0.51,-0.14912328
2025-07-31 00:15:00,azure,east us,North America,glutton,ssh_banner_grab,tcp,80,32.188.46.122,ru,,known_attacker,linux 2.6.x,,,nan,payload_captured,,6511,4114,781fed4ca4d9,0,3,0.17523038,0.506,-0.16923526
2025-07-31 02:03:00,azure,east us,North America,glastopf,lfi_rfi,udp,22,188.216.61.19,vn,,spam,windows 7/8,,,cve-2006-2369,alert_logged,25b098292a7007a3,2816,2709,4a6306dea20b,2,3,0.15352616,0.284,-0.63744515
2025-07-31 02:18:00,gcp,europe-west2-c,Europe,glutton,ssh_banner_grab,udp,1433,111.173.32.94,in,,known_attacker,windows 7/8,,,nan,command_executed,,5363,4543,4377e36ae77d,2,3,0.15123065,0.258,-0.6869646
2025-07-31 02:26:00,gcp,europe-west2-c,Europe,glutton,ssh_banner_grab,tcp,25,129.150.148.90,br,,bad_reputation,linux 2.6.x,,,nan,payload_captured,,5580,2435,056fe1646b02,2,3,0.14130597,0.158,-0.90106267
2025-07-31 04:00:00,gcp,us-east4-c,North America,dionaea,service_probe,udp,3389,252.74.124.51,us,,known_attacker,windows 7/8,,,cve-2006-2369,payload_captured,,4347,18,389340176bc6,4,3,0.18270625,0.586,-0.007963656
2025-07-31 07:16:00,gcp,europe-west2-c,Europe,cowrie,ssh_login_attempt,tcp,445,9.14.254.113,ie,,bad_reputation,linux 2.6.x,admin,,nan,authentication_failed,,2468,3723,92501b2cac68,7,3,0.13042717,0.078,-1.1357433
2025-07-31 09:37:00,aws,us-east-1c,North America,dionaea,malware_capture,tcp,22,116.92.91.7,br,,known_attacker,unknown,,,nan,authentication_failed,888a04c1a1f7cbd5,5958,1659,e6e7c01c2b0e,9,3,0.13498129,0.094,-1.0375005
2025-07-31 14:33:00,azure,southeast asia,Asia,cowrie,ssh_login_attempt,udp,1433,52.242.212.221,br,,bad_reputation,linux 3.x,test,toor,nan,authentication_failed,,6357,1915,b32b12c79263,14,3,0.1179586,0.02,-1.4047189
2025-07-31 16:02:00,gcp,us-east4-c,North America,rdpy,rdp_session_start,tcp,5060,207.152.122.204,sg,,bad_reputation,windows xp,,,cve-2005-4050,payload_captured,,2055,2092,75248cd5c1d3,16,3,0.20960052,0.786,0.5722074
2025-07-31 16:17:00,gcp,europe-west2-c,Europe,glutton,tcp_connect,tcp,995,201.213.124.57,us,,bad_reputation,linux 3.x,,,nan,connection_attempted,,2322,2976,3197b14d7431,16,3,0.13849434,0.14,-0.9617159
2025-07-31 19:40:00,azure,east us,North America,dionaea,malware_capture,tcp,139,104.109.92.166,gb,,known_attacker,linux 2.6.x,,,cve-2012-0152,alert_logged,c67355af577047c8,1689,626,5578c671b7fb,19,3,0.2076608,0.764,0.530363
2025-07-31 23:31:00,azure,southeast asia,Asia,glutton,tcp_connect,udp,443,243.47.215.85,cn,,bad_reputation,linux 2.6.x,,,nan,authentication_failed,,8402,2289,6c547b52adaa,23,3,0.18674666,0.606,0.07919714
2025-08-01 03:32:00,gcp,us-east4-c,North America,glastopf,sql_injection,udp,25,190.224.84.226,de,,known_attacker,unknown,,,cve-2006-2369,payload_captured,,4220,5108,cff4cc01a60e,3,4,0.19416758,0.672,0.23928355
2025-08-01 04:44:00,aws,us-east-1c,North America,dionaea,exploit_attempt,udp,995,47.169.128.164,br,,known_attacker,linux 2.6.x,,,cve-2006-2369,alert_logged,,4957,3173,99ac8a7df871,4,4,0.14272551,0.182,-0.8704398
2025-08-01 04:50:00,azure,southeast asia,Asia,vnclowpot,vnc_auth_attempt,udp,5060,20.52.237.65,in,,known_attacker,windows 7/8,,,cve-2005-4050,command_executed,,1312,1861,5a74f8539e4b,4,4,0.22578236,0.852,0.9212868
2025-08-01 07:28:00,azure,east us,North America,glastopf,sql_injection,tcp,465,76.221.108.180,gb,,bad_reputation,unknown,,,cve-2001-0540,alert_logged,,6568,2005,e56599a0eb37,7,4,0.15445676,0.302,-0.61736983
2025-08-01 08:40:00,azure,east us,North America,dionaea,exploit_attempt,tcp,443,2.70.150.94,sg,,known_attacker,windows 7/8,,,cve-2001-0540,connection_attempted,,7634,3511,7b98c6c0409b,8,4,0.1456281,0.2,-0.8078245
2025-08-01 08:52:00,azure,southeast asia,Asia,vnclowpot,vnc_auth_attempt,udp,587,23.2.162.209,sg,,benign_suspected,unknown,,,cve-2001-0540,payload_captured,,2430,1386,d7f440cb6629,8,4,0.15916738,0.348,-0.51575106
2025-08-01 12:29:00,azure,east us,North America,dionaea,malware_capture,udp,465,191.231.62.250,de,,bad_reputation,windows xp,,,cve-2006-2369,payload_captured,190e4515cb158d7c,2009,3019,853f4a195a14,12,4,0.15244308,0.274,-0.6608096
2025-08-01 13:18:00,azure,east us,North America,glastopf,sql_injection,udp,587,244.248.31.193,ve,,known_attacker,windows 7/8,,,cve-2006-2369,authentication_failed,,4936,2345,14cffcb5930e,13,4,0.13201667,0.088,-1.101454
2025-08-01 15:04:00,aws,us-east-1c,North America,heralding,credential_capture,tcp,5060,112.191.152.126,ru,,bad_reputation,linux 4.x,,,nan,alert_logged,,6799,2417,c9417107b151,15,4,0.16785477,0.434,-0.32834414
2025-08-01 17:05:00,azure,southeast asia,Asia,heralding,credential_capture,udp,8080,211.30.251.240,vn,,unknown,windows xp,user,letmein,nan,payload_captured,,9009,2772,bfa6becec3b8,17,4,0.28904015,0.964,2.2859023
2025-08-01 17:21:00,aws,us-east-1c,North America,dionaea,malware_capture,udp,8080,37.153.249.163,ru,,known_attacker,linux 2.6.x,,,cve-2001-0540,command_executed,f019db65fc0dcd60,3327,2191,285c0575e095,17,4,0.31526855,0.984,2.851709
2025-08-01 18:00:00,gcp,europe-west2-c,Europe,cowrie,command_input,tcp,23,63.107.109.142,ru,,unknown,linux 3.x,pi,,nan,connection_attempted,,4628,2669,7270bfac7bdc,18,4,0.13721499,0.12,-0.98931444
2025-08-01 21:24:00,gcp,us-east4-c,North America,glutton,ssh_banner_grab,udp,5060,131.173.148.115,ie,,known_attacker,linux 3.x,,,nan,payload_captured,,2946,5001,fa588b8865c6,21,4,0.21403104,0.806,0.6677838
2025-08-01 23:19:00,azure,southeast asia,Asia,suricata,ids_alert,udp,53,87.132.9.185,cn,,bad_reputation,windows 7/8,,,cve-2001-0540,authentication_failed,,3442,2982,a71609f279a7,23,4,0.20413549,0.74,0.45431417
2025-08-02 02:34:00,aws,us-east-1c,North America,glutton,tcp_connect,udp,1433,140.192.176.218,sg,,bad_reputation,windows xp,,,nan,authentication_failed,,1405,1793,967b80f1707c,2,5,0.1808756,0.574,-0.047455024
2025-08-02 11:51:00,gcp,us-east4-c,North America,rdpy,rdp_auth_attempt,udp,8080,149.196.188.125,ie,,known_attacker,linux 2.6.x,,,cve-2001-0540,authentication_failed,,3403,3438,6812d39155cc,11,5,0.30104068,0.976,2.5447812
2025-08-02 13:25:00,azure,east us,North America,cowrie,telnet_login_attempt,udp,443,90.157.22.79,ru,,unknown,linux 3.x,postgres,P@ssw0rd,nan,payload_captured,,7930,2302,343b4b9009c2,13,5,0.15824376,0.338,-0.53567564
2025-08-02 14:17:00,azure,east us,North America,heralding,credential_capture,udp,23,232.173.158.21,ru,,known_attacker,unknown,pi,,nan,alert_logged,,5583,313,e77385baa87f,14,5,0.2008069,0.71,0.3825088
2025-08-02 15:42:00,gcp,us-east4-c,North America,glastopf,web_attack,tcp,53,124.116.48.136,ve,,bad_reputation,windows 7/8,,,cve-2001-0540,command_executed,c06711b5e6faed1d,5415,526,b6d43922de9c,15,5,0.20517176,0.756,0.47666892
2025-08-02 16:07:00,aws,us-east-1c,North America,glutton,tcp_connect,tcp,25,84.251.2.69,us,,known_attacker,linux 3.x,,,nan,payload_captured,,5116,3951,53aaca3554aa,16,5,0.14193492,0.172,-0.8874948
2025-08-02 20:47:00,azure,east us,North America,glastopf,sql_injection,tcp,110,239.140.66.244,ie,,bad_reputation,linux 3.x,,,cve-2001-0540,payload_captured,,5387,4030,9c9067b87ce5,20,5,0.1662095,0.416,-0.36383632
2025-08-02 21:21:00,azure,east us,North America,dionaea,malware_capture,udp,22,143.101.138.187,sg,,known_attacker,windows xp,,,cve-2005-4050,payload_captured,4453170d09885c2e,2017,3279,acd244664e62,21,5,0.22394335,0.844,0.8816151
2025-08-02 21:41:00,azure,southeast asia,Asia,cowrie,command_input,udp,5060,25.202.177.140,de,,spam,windows 7/8,postgres,toor,nan,authentication_failed,,7816,3928,93eede791dea,21,5,0.1598448,0.36,-0.50113755
2025-08-02 22:07:00,aws,us-east-1c,North America,dionaea,exploit_attempt,udp,465,106.191.178.99,de,,known_attacker,linux 3.x,,,cve-2005-4050,connection_attempted,,3543,2971,6ddd338e6f16,22,5,0.19948351,0.706,0.35396034
2025-08-02 22:46:00,gcp,us-east4-c,North America,glutton,ssh_banner_grab,tcp,5900,198.107.139.245,in,,known_attacker,windows xp,,,nan,authentication_failed,,4188,149,4bc211dbf5cd,22,5,0.30424365,0.978,2.6138766
